,AP.27JZ,AP.2XNK,AP.3336,AP.352Q,AP.3FY5,AP.4HAU,AP.4M7L,AP.52RG,AP.5JDU,AP.5L2V,AP.5MX6,AP.62LT,AP.67ZV,AP.7GDN,AP.8MWD,AP.9D3B,AP.9LNA,AP.9PXS,AP.A5NG,AP.AAFC,AP.AGZG,AP.B2SL,AP.B9CH,AP.CT3G,AP.D35H,AP.D9X4,AP.DM87,AP.DMUM,AP.DT88,AP.E7CU,AP.E98M,AP.EPNF,AP.EZEX,AP.FX68,AP.HKYN,AP.HMFR,AP.HML4,AP.JBET,AP.JK59,AP.KX5B,AP.KXUT,AP.LWHD,AP.MAZ4,AP.N8FG,AP.NMZS,AP.QAHT,AP.QUHC,AP.RA2G,AP.RBLG,AP.SJVE,AP.SS2L,AP.U8MP,AP.W455,AP.WDKZ,AP.WPAM,AP.WTXJ,AP.XCJX,AP.XSR5,AP.XVLY,AP.YTZ8
MAN2A2,-0.197355443,-0.242313017,0.051411247,0.548809827,0.529561301,-0.557112822,-0.202715415,-0.107921986,0.326835814,-0.072135795,-0.415198703,0.047479608,0.305760315,-0.081760135,-0.550782098,0.89760762,0.300481398,-0.422860495,-0.137781628,0.068381083,-0.180692188,-0.001876098,-0.206693769,0.686189444,0.113190362,-0.268159467,-0.365976739,-0.053337221,-0.143824755,0.373828736,0.012276986,-0.061368499,0.039815866,0.596856291,-0.399057384,-0.201874143,0.169768342,-0.161121494,-0.319914793,0.291445403,-0.158240898,0.963388029,-0.702495447,0.258060215,0.195351142,-0.084326839,0.053761937,-0.526715418,0.088425327,0.189432835,-0.505614349,-0.0409382,-0.043752227,0.038783382,-0.585723264,-0.594603646,0.132940273,-0.335941731,0.256353189,-0.260533847
PRIM1,-0.125340268,-0.413421737,-1.07150789,0.863646944,-0.316740752,1.231261904,-0.728530155,-0.347506378,-0.046143536,1.398931991,0.974803789,-0.643434081,-0.700713565,-0.524832645,-0.351571394,-0.354938351,0.381431639,0.045883986,0.621547944,-0.146449631,0.038338858,-0.101005354,-0.435569783,-0.246461005,0.446084986,0.664425125,0.35523271,0.460744238,0.015950415,0.967613371,-0.780130793,-0.775546291,-0.107536471,0.081952896,-0.340829707,0.527343375,0.108205483,-0.669613238,0.098592495,-0.284098695,-0.544770845,-0.619812304,0.962713972,-0.711716643,-0.887485707,-0.539549673,-0.322861177,-0.023257987,0.29430357,-0.491299054,0.619647927,-0.446869674,-0.2000362,-0.529292058,0.616120325,1.205093924,0.001662652,-0.982579534,-0.231411953,0.541498433
PRIM2,-0.253441102,-2.953378606,-0.73384885,-1.493481355,2.205877282,-1.090959716,-1.207324266,-1.250039559,4.561215878,-1.007340099,-0.768406112,-3.272929383,-2.141865613,-2.700092301,-2.283932492,-1.235569435,-0.493420056,-1.911306899,2.043868619,-5.287607476,-1.208282954,-1.023440639,-0.179763934,-4.266792892,-1.71250787,0.004606039,-3.378597295,3.183065526,-0.545626148,-1.585081962,-4.164274502,-2.531748928,-1.274119985,-0.464077374,0.162360545,2.012658755,-1.900857224,-1.65913867,-0.051630539,-2.747579209,-1.219035281,-1.579972854,0.793636135,-0.845402659,-2.12704673,-2.629392467,-1.340446592,-0.122795544,3.583870614,-0.099135454,-0.948912424,-0.570700243,-1.363954318,-0.18537727,0.502836457,-0.164555901,0.318472381,-2.043237079,-0.087650674,-1.967829296
CASP4,0.178842304,-0.462411981,-0.46730318,-0.864606522,-0.007579908,0.029977324,-0.870373668,-0.056939073,0.244679068,-0.324740519,1.06168694,-0.048892149,0.441215345,-0.877444348,-0.223439505,-0.108279434,0.581887144,-0.270805051,0.713057103,-1.023648006,0.313833171,-0.179162058,-0.556247855,-0.253962492,-0.101083762,0.170811068,-0.468641421,-0.050404337,-0.180501305,-0.663249445,0.233192135,0.082711032,-0.804609149,-0.674941885,-0.454560157,-0.651032634,-0.628135126,-0.414499118,-0.247484898,-0.164242204,0.687097537,-0.217458758,0.352157855,0.45240837,0.519034662,0.54370148,0.106878087,-0.072828205,0.477995374,0.138028838,-0.533538647,1.802280345,-0.098318398,0.01099496,-0.850170981,0.655957659,0.080089135,-0.525961972,-0.543307277,-0.05204289
CTCF,-0.254363018,0.0217541,-0.285604049,0.974518018,-0.228598293,1.100686071,0.577573924,0.390579686,-0.1989589,1.070187005,-0.166912847,-0.266764519,-0.284471642,0.878856877,0.607680955,0.032987379,-0.409691859,0.231180048,-0.402529667,0.163261606,0.321220927,0.232979198,0.53405556,0.264128932,0.144841343,-0.25217737,0.148972938,-0.143207038,0.093405761,0.044912551,-0.51328524,-0.325534477,0.452747122,-0.219651458,0.111493301,0.320169694,0.454865007,-0.291440077,-0.239826817,0.097006051,-0.453242101,0.002723747,0.007526405,-0.641740578,0.566986725,-0.35055696,0.087872472,0.097232904,0.240815695,-0.230123973,0.03122511,-0.10708018,0.011885572,0.115701831,0.936851357,0.506315685,-0.073344337,0.260312168,-0.511566175,-0.117990467
CEBPD,0.293808384,0.608951857,-0.111748249,-0.329015289,0.076871022,0.226018762,0.120692083,0.53749894,-0.111899953,-0.302030615,0.052197142,0.594306729,-0.002792125,1.428991536,-0.935340632,0.088781445,0.554632024,0.267205935,0.267522737,-0.334643542,0.280426346,-0.093970792,0.133338792,0.080561447,0.47936083,-0.067786193,-0.459951717,-0.216513629,-0.021457575,-0.004324224,0.328965842,-0.518095005,0.13573037,0.631314693,0.415712168,1.068831965,-0.186113677,0.223053575,0.530803478,-0.167507391,0.068081209,0.343724721,0.056564161,-0.451042965,-0.106890373,-0.013148443,0.241287238,0.121415658,0.063666061,0.037371874,0.206856969,0.115259484,0.058757078,0.046522504,1.600484122,-0.069545636,0.274154782,1.452830332,-0.001522101,1.400011612
PSMB3,0.169839629,0.390408192,-0.137671584,0.075345591,-0.071749693,0.110638257,-0.281853027,0.269440361,0.026583085,0.066280261,0.385194729,-0.72888187,0.064875418,-0.388777078,0.534391717,-0.1701261,-0.082877821,-0.169530628,0.644277099,0.187189918,-0.42493876,0.285479021,-0.342203289,-0.20653394,-0.257160622,-0.278822918,0.963280289,-0.423366621,0.219850601,-0.248431091,-0.928030467,-0.215324975,0.072820623,-0.05573704,0.40346329,-0.155186708,-0.2989295,-0.139850068,-0.113665761,-0.035682352,0.411871869,-0.044439626,0.411465847,-0.722381786,0.199315198,0.161635455,0.364018234,-0.161502411,0.156167073,-0.286380289,-0.301022603,1.026952297,-0.534902737,-0.436137292,0.039508263,0.376557,-0.140117722,0.185206082,-0.90219424,0.326787106
PSMB2,-0.206451504,-0.106064797,-0.141353211,0.290429129,-0.078258808,0.02784441,-0.252156424,0.69248437,0.102047085,0.224672688,0.380226494,-0.436898517,0.396808663,-0.544741177,0.175969465,-0.081104565,0.095160833,0.068780181,0.44796678,0.399746347,-0.450027978,0.018665329,0.051860639,-0.102149347,0.14929761,0.142057677,0.283944935,-0.221691213,0.039788641,-0.010797065,-0.480083823,0.108916429,0.15671958,-0.246857231,0.29347971,0.033222943,0.245104989,0.127736162,0.039944288,0.367989685,0.143766359,-0.1629487,0.258622761,-0.086930115,0.033529627,0.276135375,0.355294583,-0.026614221,0.508729112,-0.028837494,-0.70896001,0.744669171,0.009045591,0.13096359,-0.228966425,0.574711323,0.230423255,-0.091291046,-0.577742679,0.230551688
MCM2,0.017147922,-1.154301101,-0.859588025,1.696697858,-0.423939375,1.892390352,-1.063975334,-0.940071449,-0.33076376,1.022517491,0.986824739,-1.221499119,-1.009676373,-1.822237378,-0.861710886,-1.12295387,0.067727486,0.229174677,0.300516259,-0.903150225,0.777716201,-0.664935813,-0.931913145,-0.623854974,-0.21030688,0.203113386,0.842370432,0.611829437,-0.682704535,0.872036299,-0.958523416,-0.761712541,-0.648182743,-0.74944855,0.344262082,-0.134953472,-0.652791254,-1.300470057,-1.719542095,-1.032623732,-1.427606883,-1.149188987,1.484697571,-0.994980601,-1.078761533,-1.237541883,-1.150853145,-0.598390606,0.271213313,-0.845084688,1.020764164,-0.560891863,-0.719049628,-0.398694694,0.511996606,1.35519753,-0.352091119,-1.115586402,-0.681032384,-0.518957733
THBS3,-0.329940724,-0.402016275,-0.164770304,-0.663864041,-0.20596841,-0.518523347,-0.215898908,-0.477588125,-0.041337489,-0.195241791,-0.092755536,0.793874839,0.348959702,-0.843314602,0.624075303,-0.103098808,1.539949863,1.300481311,0.185125404,-0.78870492,-0.750841147,-0.5827167,-0.539202761,-0.069890166,0.159736889,0.441951999,-0.111291618,-0.000762553,-0.087819351,-0.460519354,-0.073312544,0.543859367,-0.965083414,-0.868715403,-0.660702439,-0.014549246,0.350692119,-0.494583533,-0.405456339,-0.365664417,-0.013220171,-0.81359213,-0.21081109,0.362254828,0.325347476,1.009735802,0.180074228,0.062316508,0.384047006,0.461046889,-0.001686989,-0.08017913,0.125235339,1.510646935,-0.063206548,0.41836987,0.284086285,-0.527656042,1.576095767,-0.00264434
COMP,-1.426567613,-0.736051578,-0.09913975,-0.75613234,-0.606283334,0.829664297,-0.202416484,-0.958611281,-0.749262371,-1.200752329,-1.044102924,-0.649577663,0.788513337,-0.537813511,-1.11964949,0.301947803,-0.521232896,1.54111857,-1.432500661,-0.2594335,-1.020026553,-1.687403772,-0.0514429,0.072952636,-0.733470144,0.005699869,-1.108841367,-0.259006491,-1.031676053,-1.167414645,0.563898028,0.128900132,-0.690005756,-1.09936649,-1.249273942,2.234187183,0.265676653,-0.107105274,-1.602519161,1.31387853,-0.826369306,-0.75940074,-1.132534683,-0.66305865,0.888872164,2.022326758,-1.167650849,-0.674977439,-0.794475535,-0.233721195,-0.721692378,-0.107127912,0.137515177,4.26883971,0.968036804,0.309361267,0.572322422,-0.759032354,0.357190092,-0.895235677
ACADVL,0.285055224,0.562521463,0.063451299,-0.577214507,-0.332250349,-0.559715915,1.376933236,0.542047222,-0.018657151,-0.613695931,-0.362800851,-0.180052028,0.057566071,0.214845366,-0.326888364,0.027694211,0.364961979,0.313853195,-0.074041094,-0.198611801,-0.796387092,0.351158971,0.553837636,0.71424167,-0.20487334,-0.355478906,-0.444870117,1.021772941,-0.247168866,0.664209795,0.617314238,0.163999294,1.10547875,0.896354778,-0.288413304,-0.220985418,-0.038490838,0.852854916,1.094415702,-0.429570471,0.209610169,0.520036472,-0.516468823,-0.393404403,0.249064307,-0.267930443,0.442784925,0.708752217,-0.538647528,0.153319935,0.118632933,-0.159800246,0.205996811,-0.038477444,-0.186615299,-0.237917562,-0.196494603,0.204573191,-0.233194238,0.595256911
YLPM1,0.163823386,0.205389547,-0.256590305,0.823855363,0.199596783,0.711793953,0.233903801,0.209226464,-0.3531634,0.323638292,0.389345769,-0.017273548,-0.194568218,0.53766529,0.310963651,-0.268541329,0.001690965,-0.146193971,0.187589735,0.684820696,0.377127811,0.25872055,0.345275332,-0.320381569,0.092622975,-0.021375006,0.37183305,-0.22366588,-0.000996593,-0.013535717,-0.30172718,-0.407597569,-0.111156884,-0.231670863,-0.392950025,0.379498067,0.302479467,-0.533724827,0.254791239,-0.044590534,-0.121931135,-0.656578514,-0.109720286,-0.413659538,-0.213990929,0.27688148,-0.290395764,0.229724686,0.521114106,-0.199239684,0.352331806,0.177308114,-0.314866376,-0.165893704,0.337603352,0.222653332,-0.119378505,-0.098015018,-0.236768473,0.164952209
VPS41,0.271372318,-0.123297885,0.509047781,-0.47053647,0.199190992,-0.284261665,-0.194427877,0.482744891,-0.224725936,-0.600917388,-0.309541996,0.632850277,-0.009687449,-0.179366546,-0.371615304,-0.138162445,-0.276262695,0.084202478,-0.465760153,-0.659997232,0.07181012,0.136970526,0.261910067,-0.019558044,0.002362831,0.080087721,0.141560871,-0.961013232,0.366373067,-0.45642525,-0.175743045,-0.12131682,-0.382930069,0.180514255,0.316407987,-0.328086501,0.25583307,0.292637983,0.34898416,0.361569028,0.158164333,-0.11585944,-0.0269331,0.357090977,0.130804355,0.06033984,0.250722147,-0.116093382,0.516354924,0.211754093,0.24242183,-0.404939364,-0.038520924,0.182681207,-0.077867222,0.003976342,0.203406953,-0.238424051,-0.280309213,0.446674905
TMED10,0.356710828,-0.242608314,-0.22118527,-0.159926386,0.476209411,-0.106950609,-0.237370668,0.100822136,0.152990362,0.210013898,-0.057963951,0.332407169,0.308684757,0.424757874,0.016656253,0.150349751,0.031668006,-0.136588442,0.056582848,-0.019195848,0.21313877,0.227036241,0.075837514,0.221966311,0.059310556,-0.116087463,-0.126826935,0.359708627,-0.114256984,-0.070697277,-0.031457069,-0.043484245,0.683028778,0.269086002,0.31949404,0.291402062,-0.036349583,0.338482303,0.820224051,0.317527521,0.01600688,0.407916229,-0.159783776,0.018654226,-0.147252469,0.282534907,0.18846445,0.560823553,-0.155716871,0.289533743,-0.064966202,0.243148354,-0.359894813,-0.006283831,-0.080486322,-0.009929736,0.045969747,0.053313631,0.160935551,0.186715018
RBM25,0.247695818,0.058614302,-0.412797858,0.958501397,-0.191896367,0.902411333,0.095719555,0.202751043,-0.443230132,0.434175571,0.423157363,-0.486768332,-0.397428566,0.260904453,0.319129711,0.126790951,-0.609844881,-0.224574095,0.178317237,0.143388181,-0.039729486,0.030179534,0.114152834,-0.213275526,-0.30330197,-0.413935513,0.31716274,-0.447828121,-0.353711013,-0.002595967,-0.158788988,-0.298627807,0.269117257,0.047768671,-0.171714303,0.129122971,0.086916181,-0.373300052,0.019197327,-0.163269342,0.012152454,-0.627604992,0.321857192,-0.647544467,-0.193396708,-0.222333129,-0.283991683,0.472146928,0.559649487,-0.595215438,0.951247571,-0.051391206,-0.138297858,-0.685004964,0.360270959,0.294206125,-0.213568815,0.164604115,-0.221647026,-0.304466375
NUMB,0.199455672,-0.216164705,0.084625224,0.089577803,-0.320573849,0.258543457,-0.325282615,0.101262001,0.170540694,0.123674853,-0.128862011,-0.078804951,0.008041815,-0.136186486,-0.271214161,-0.272943351,0.378652334,-0.328426244,0.154528626,0.209180637,0.098233352,0.865970229,-0.069992743,-0.642515703,-0.203101464,0.161192905,0.162936997,-0.24098091,-0.027492473,-0.016185485,0.199710996,0.171022223,-0.221468374,-0.827122158,-0.243182036,0.247486392,0.418716491,-0.236739009,0.134099636,-0.447291575,-0.176307572,-0.176488312,-0.264277537,0.330126804,0.140192047,0.163221728,0.071304998,-0.352440284,0.512266697,-0.064089837,0.38954648,-0.022334499,-0.350505068,-0.379763663,-0.277701238,0.262741404,-0.148233949,-0.133952804,-0.182703435,0.096286569
PSEN1,-0.281236741,0.034370628,0.01064398,-0.205758277,0.663174374,0.09681126,-0.016736852,-0.292691828,0.240892442,-0.262955652,0.104942377,0.042191047,0.444209238,0.359394455,-0.294314193,0.350980645,0.06525358,-0.106545203,0.495700319,0.673551712,-0.237328066,0.26271034,0.229511481,0.033209554,0.393804155,-0.283367344,-0.422256463,-0.248029506,0.573732831,-0.079639896,0.687325328,-0.318414195,0.149769741,0.204852499,-0.082923542,0.106022225,0.440952918,0.152928414,-0.150633355,-0.179503798,-0.766014528,-0.433786988,-0.237680813,-0.125991145,-0.117963165,0.035746634,0.120082463,-0.121964871,0.53248264,-0.197300091,-0.109946882,0.447928926,0.039683197,-0.089401277,0.442467984,-0.105607518,0.170476216,-0.175946878,0.366896159,0.009818571
EIF2B2,0.320624972,-0.230233251,0.054740858,0.368967918,-0.168672874,-0.06484033,0.212780876,0.104777066,-0.046490885,0.412413102,0.065094854,0.214214585,0.144339413,0.302694103,-0.363553311,0.078617404,-0.043855596,-0.318310546,0.24186344,-0.189646105,0.294676157,0.501869373,0.485684913,-0.507810538,-0.220218136,0.070267733,0.040421859,0.386722514,-0.24383088,0.347048898,-0.174284207,-0.310814871,-0.699949739,0.27580042,0.247612778,0.156381345,-0.793524614,0.005642641,0.138443085,0.390811517,0.011335172,-0.18134981,0.029322674,0.106915653,-0.734269279,-0.221522722,-0.1902287,1.03078606,-0.202900538,0.100125508,0.548045493,-0.264466925,-0.190743508,-0.740816625,0.210717852,-0.574420462,-0.079445276,0.19987545,0.21875372,-0.042879834
NUP153,-0.19803203,1.139256439,-0.202101158,0.666334645,0.089738295,1.120976389,-0.026916796,-0.211642473,0.129517621,0.123336603,0.52533865,-0.226414167,-0.501939609,0.700814762,-0.215493477,0.366223721,-0.418195544,0.087394622,0.122096226,0.134905391,0.465589245,0.322351326,0.388398718,0.466542922,-0.094463014,-0.090974735,-0.496196449,-0.746467765,-0.284616394,0.868285835,-0.008069135,-0.708765397,-0.444485296,0.133261738,-0.025884862,-0.199542967,-0.002225143,-0.110141383,-0.369975094,0.053324801,-0.251600307,-0.217146811,-0.30596072,-0.252441231,-0.184247493,-0.309676641,-0.140719372,0.090612362,-0.280550078,-0.391847855,0.034727619,0.238256475,0.018650077,0.16367567,0.156824392,0.2573751,-0.028174567,0.595819298,-0.265404252,-0.372147694
RANBP2,-0.119599475,0.399929857,-0.077955021,0.408100094,0.074719792,0.267810071,-0.165446726,0.181030017,-0.000528089,0.148816188,0.281273868,-0.015028504,-0.23667358,0.440179388,0.357232053,0.055743351,-0.466525321,-0.323688504,-0.035450884,0.545371215,-0.009330668,0.381707513,0.286434305,0.737945694,-0.007139842,-0.013655902,-0.459284541,0.187788503,-0.221967801,0.301349942,0.14948734,-0.484917001,-0.024713872,0.495228993,-0.051932507,0.190603649,0.108284157,0.07227539,-0.065455284,0.051422665,-0.095980867,-0.236810519,0.103427267,-0.338815097,-0.188179352,-0.347035283,-0.23295295,0.229319844,0.02220259,-0.336182109,0.1588755,0.302049228,0.019121107,-0.063588165,0.722784389,-0.132357329,-0.097598396,0.774537146,-0.031010461,-0.218490404
RGS19,0.020041158,-0.284786253,0.282821812,-0.451447546,0.296841524,-0.541958046,-0.306168494,0.458084528,0.512406825,-0.140772713,-0.156544538,0.772814038,-0.045039426,-0.095292032,0.35584438,-0.433531442,0.076516474,-0.614781205,0.507812902,0.391580278,0.842655047,-0.672749094,0.074838434,-0.001239885,0.264501147,0.028119617,0.144367015,0.581811875,0.245049384,-0.103054775,-0.098276851,-0.126433174,0.064291056,-0.593563518,-0.104088813,0.383217691,0.322224868,-0.024660382,0.379825673,0.017045719,0.281150836,0.049085318,0.479752953,0.774361105,0.136670881,-0.102807988,-0.337779638,0.248874258,0.694664018,0.675291267,-0.155040155,-0.219033103,-0.013782553,-0.000514922,0.254097581,-0.166997137,0.67297142,-0.09334155,0.118775773,0.313975966
RGS3,-0.179844117,-0.21007961,0.663705081,-1.317490331,-0.69752938,-0.235870576,-0.18610586,0.233438111,-0.57606704,-0.66773228,-0.303566809,0.519095665,0.378693796,-0.246082289,-0.375790637,-0.419793328,0.783311987,-1.200725962,0.237792115,-0.138539433,0.169523372,-0.456117518,0.3666114,0.115407084,0.06995649,-0.130578715,-0.141164373,-1.642388476,0.36360123,0.494876585,-0.351562282,0.167128704,0.302858443,-0.099551846,0.479691186,-0.086203176,0.283610478,0.712087155,-0.845037544,-0.05869994,0.396215729,-0.360862806,0.520767508,0.480839621,0.615443608,0.020735811,0.230708853,0.579827667,-0.282062299,-0.341606743,0.891802496,0.102529295,0.46518221,-0.27920829,-0.307930024,0.270546437,0.932381382,-0.000939491,0.002809179,0.024092581
TSC2,-0.040884141,-0.074766476,0.548618423,-0.356745949,-0.258423056,0.220914577,0.361524058,0.235517157,-0.009286966,-0.030033645,0.044279932,0.408772469,0.161638857,0.190858019,0.030167129,0.184402522,0.073027327,0.152388621,-0.058046929,-0.134809537,0.356349671,-0.070907075,0.150093552,0.338267709,0.372272406,0.094076659,0.004962822,0.139410543,-0.010014893,0.328623095,1.067130023,0.349060669,0.311893374,-0.081400485,0.254140679,0.214184679,0.264942616,0.395691228,0.069813087,-0.102332798,-0.29639891,0.432068741,-0.171574231,0.476143025,-0.142581911,0.153371814,0.008334261,0.368115703,-0.355016512,0.255167015,0.036312437,0.201666518,0.296291784,0.263126071,0.135998254,0.285519666,0.449374859,0.001576647,0.141687874,0.374080808
NDUFV1,0.298859917,-0.161186415,-0.158883721,0.049440346,-0.277867882,0.641647508,-0.516132713,1.923052474,0.035435007,0.218659376,0.020781368,0.318423656,-0.27327711,-0.403902802,0.468720132,0.66237814,-0.285752246,0.194550221,0.100559864,0.09016944,0.509622356,-0.994895901,0.785655335,-0.270164601,0.40127165,-0.099412481,0.852769262,0.417363572,0.484912062,-0.658426014,1.030922393,0.11868166,0.226518712,0.806760047,-0.823534812,0.168741735,-0.011667039,-0.52433659,0.478981656,0.337064613,0.23696335,0.623979578,-0.152886685,0.1051787,-0.111616659,0.230474208,0.638925965,-0.749847346,-0.053056217,-0.067926146,0.5300026,-0.099974401,-0.010731351,-0.416676038,0.207201004,0.299948162,0.17822615,0.072759426,0.450508673,0.3903007
GSK3A,-0.175415343,-0.177662732,0.422693023,0.266463068,-0.426616732,0.312305329,0.006584643,-0.389310776,0.63565514,0.585161078,-0.122545012,-0.098880112,-0.005879178,-0.104934407,0.128143743,-0.184316447,0.571852081,0.640086032,-0.420450117,-0.123313351,0.141969069,-0.534738242,0.023532639,-0.509799524,0.304203443,0.200064098,-0.023296872,0.440887222,0.130248365,-0.074059788,-0.308911024,0.004909238,0.409726571,0.211949371,0.254927252,0.467957412,-0.192889378,-0.324767939,-0.292531394,0.276457531,-0.239881603,0.098934271,-0.35448136,0.735728877,-0.870155376,-0.360253699,0.098592731,-0.286661604,0.278390343,-0.168314009,-0.359101361,-0.254472318,-0.001287525,0.138097767,0.339999563,-0.789372424,0.470681448,0.121753196,0.103791287,0.195924616
GSK3B,0.181479829,-0.522606372,0.390330873,0.911098065,-0.572091679,0.524260737,-0.322994036,-0.391832814,0.058599378,0.065277372,0.292244277,0.02943651,-0.454680858,-0.296154493,-0.466816912,-0.149806288,0.314946979,0.911683028,0.282435113,-0.139275349,-0.099285387,0.007157781,-0.360763976,0.387807708,-0.086125062,-0.252336485,-0.063300457,-0.510541771,0.391429337,0.155266962,-0.113024758,0.128969289,-0.590951451,-0.106885394,-0.367447794,-0.138958652,-0.360058522,-0.10580647,-0.45452656,0.105729766,0.109559389,0.161818969,0.090418035,-0.135531408,0.155367695,0.394784039,0.501209908,0.044714306,0.444936031,0.154226356,-0.113612,0.369191602,0.120156297,0.459238165,0.76966641,-0.153090335,0.030783334,-0.27525075,0.431143593,0.034882654
STK19,0.05767027,0.763870158,0.427521178,0.584172714,0.655770698,0.579270504,0.015134909,0.106835523,0.028034016,0.866371469,0.105437156,0.242958594,-0.080783479,0.592614916,-0.056528556,0.121691308,-0.080925849,0.062305777,0.042967461,0.383214484,0.557148753,0.082360534,-0.167969249,2.082831257,-0.04058021,-0.436461426,-0.02732566,-0.479853419,-0.162442257,0.202505479,-0.01096969,-0.1254611,1.776957618,-0.347284778,-0.283242296,0.093165435,0.539667825,-0.450959466,-0.09862469,0.111449444,-0.181474472,0.068559074,-0.67226606,0.031352008,0.020959281,-0.02855037,0.139797705,0.399707587,-0.199629018,-0.024621961,0.500683705,0.082043806,-0.002348367,0.167195572,0.142834038,0.283286011,0.170586981,-0.746566765,0.250576358,-0.224501913
TAF6,-0.044824042,0.158306558,-0.099256108,0.371187238,0.08400829,0.411562499,0.174587509,-0.01802871,-0.357474066,0.292739277,-0.161480338,-0.317941098,-0.631414509,0.510875186,-0.450437389,0.394852423,-0.034215689,-0.190998255,-0.123913337,0.497370969,0.294279325,0.092097031,0.451962694,0.866705311,-0.107584613,-0.624576891,-0.147535551,0.266218376,-0.079911801,0.234433334,-0.228163354,-0.524747726,-0.047058198,-0.44295339,-0.204478177,0.237949208,0.840893778,-0.193213732,-0.11174495,-0.220827846,-0.094868236,-0.172502346,0.075146224,-0.252329661,-0.018348542,-0.391123375,-0.144378724,0.069145344,0.382910097,-0.463759886,1.151426176,-0.258172452,-0.002118113,-0.309896383,0.405194566,0.256783041,0.123654644,-0.02905082,0.10741151,-0.298708242
NT5C2,0.074314927,0.308748041,-0.381725003,0.163228114,-0.228464794,0.373493984,-0.203468872,-0.637787451,0.358929888,0.807892543,0.847807003,-0.730215714,0.364667604,-1.198110683,0.152006666,-0.306834087,-0.349691371,-0.263206058,0.489421988,-0.213174024,-0.902635305,0.538410124,-0.208730839,-0.558555301,-0.63649268,-0.383209083,0.046484794,0.227683953,0.023812657,-0.246750366,0.082585449,-0.08360422,-0.05291996,0.074082472,0.366381283,-0.014341452,-0.367568685,-0.248441216,0.377274455,-0.712642601,0.51160446,-0.803677579,0.484937567,-0.69011143,0.071343102,0.530014928,-0.023376407,-0.392098268,1.119849877,-0.550171182,0.09014669,0.130765854,-0.632773784,0.105529507,0.142175141,0.610414913,-0.613804699,0.051088691,-0.842642645,0.068854753
SEPHS1,-0.22970256,0.323749232,0.0570655,0.519074285,0.222408036,0.646828021,0.194659155,-0.385891762,0.102871533,0.475238822,0.238058641,-0.533825381,-0.062441446,-0.372431811,0.690779297,0.2419125,-0.158087669,0.292735159,0.584430085,-0.42346057,-0.439990539,0.40327451,-0.258171152,-0.555046908,-0.578386643,-0.168317666,-0.063751054,0.07031233,-0.192703104,-0.004453293,-0.543537935,-0.147212992,-0.002865571,-0.524672307,-0.1744474,0.434020822,0.125214371,0.122596378,-0.287415951,0.011623261,0.254211189,-0.409588342,0.051434436,-0.183269904,0.182186886,0.321633881,-0.065592142,0.258724771,0.138784493,0.073393845,0.390343319,1.496082479,-0.240950676,0.478995156,-0.329088633,0.00249632,-0.138441283,0.465026036,-0.480462465,0.081007866
SELENOP,-0.055549142,0.156223066,1.223088956,-0.286523247,0.345555122,-0.256607257,-0.3982086,0.113276003,-0.662850067,-0.895727801,-0.555402551,-0.22343608,0.778888162,0.155281528,0.269707384,-0.595824093,1.442490082,-0.050528845,0.142712989,-0.258649325,-0.889511421,-0.838186919,-0.823976935,-0.303863717,1.491247358,0.396660258,0.271150422,0.640338037,-0.100868984,-0.50916963,0.924739108,0.939760478,-0.326144154,-0.562742445,-0.895620396,0.484089324,0.577762561,0.546371375,-0.199302502,0.292013577,-0.299274719,-0.130404999,-1.139063871,-0.324027893,0.221374903,-0.765265101,-0.184971522,-0.490314026,-0.111101989,0.332083797,-0.924505619,0.434535311,0.879239169,2.213424941,-0.485465608,0.31395068,0.522796755,-0.346076241,0.500972342,1.504562617
CAMP,-0.545941824,-1.088636343,-0.638958366,-1.155119854,2.330863803,-1.553821998,-0.623562454,-1.20800792,3.646545553,-0.734990751,-2.341522633,-1.011418047,-0.784135972,-0.965259932,-2.335388032,-1.110984704,-0.206731891,-1.061539233,1.798247424,-2.223887938,-2.319583181,-2.039550996,-1.69149282,-1.217028624,-1.306665664,-3.388225638,-2.518694875,1.829739768,0.169438665,-1.375866244,-2.025380316,-2.137539286,-0.973669826,-2.535645451,-3.025017603,1.093703227,-0.848747545,-1.06469094,1.101840602,-1.534277405,-1.576749592,-0.46716273,0.566303024,-0.219706945,-0.810747018,-2.293628972,-0.71795692,-3.596497211,3.590136728,-0.926525935,-2.491338459,-0.977407685,-1.250566953,-1.640219551,0.972487249,-0.774557963,0.451621596,-0.994252609,-0.09925229,-1.938753075
MTHFS,0.734991167,0.964551318,-0.561587653,1.002439646,-0.456129892,-0.741377205,-0.992625361,-1.231960209,-0.310731022,0.600849009,1.162723299,-0.905963898,0.59001,-0.66558661,1.141898568,-0.680329577,0.124978791,0.471791209,0.83460709,-1.417107081,-0.39265048,0.002169574,-0.608437373,-0.886159935,-0.523488513,-0.372227918,-0.078866632,0.908177291,-0.425658632,-0.732226128,-1.473870487,1.176027889,-0.201668902,-0.59263008,0.088858045,1.873557162,-0.818328723,-0.130331106,-0.595784352,-1.537362723,-0.227751724,-0.784796311,-0.116783324,-0.754387208,-0.997409675,-0.168552708,0.61037113,-1.045858634,0.557852005,0.404370011,0.152828968,0.316250046,-0.546370971,0.651190065,-0.123159317,0.652039715,-0.448087345,-0.454973928,-0.496917972,1.09420607
